,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2860,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['조명', '장스탠드']""]",0.029301277235161533,0.0777610818933133,0.004132231404958678,0.14102564102564102,1.813576117923944,0.0018537323862966052,1.073651277795844
2765,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '카드·포스터']""]","[""['패브릭', '베개·베개커버', '베개커버']""]",0.014650638617580767,0.045078888054094664,0.002066115702479339,0.14102564102564102,3.1284188034188034,0.0014056812043164195,1.1116992049519494
1883,"[""['데코·식물', '홈갤러리', '액자']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.03850488354620586,0.1684823441021788,0.005259203606311044,0.13658536585365852,0.8106805884112352,-0.0012281894329351341,0.9630571720850472
4354,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']"", ""['조명', '단스탠드']""]","[""['가구', '선반', '스탠드선반']""]",0.008264462809917356,0.047145003756574,0.0011269722013523666,0.13636363636363635,2.8924302788844622,0.0007373440711327467,1.103305785123967
3102,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['조명', '단스탠드']""]",0.043012772351615325,0.15326821938392185,0.005822689706987227,0.13537117903930132,0.8832305848103434,-0.0007698013221108385,0.9793008977832418
4360,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']"", ""['조명', '단스탠드']""]","[""['가구', '선반', '스탠드선반']""]",0.009767092411720512,0.047145003756574,0.001314800901577761,0.1346153846153846,2.8553478394115843,0.0008543312931363922,1.1010768845479588
7760,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']"", ""['조명', '단스탠드']""]","[""['패브릭', '쿠션·방석', '쿠션']""]",0.009767092411720512,0.05709992486851991,0.001314800901577761,0.1346153846153846,2.357540485829959,0.0007571006586846289,1.0895734201519325
6681,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']"", ""['조명', '단스탠드']""]","[""['가구', '의자', '인테리어의자']""]",0.009767092411720512,0.22689706987227648,0.001314800901577761,0.1346153846153846,0.5932883341823739,-0.000901323747813369,0.8933633859253693
4107,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']"", ""['조명', '단스탠드']""]","[""['가구', '서랍·수납장', '수납장']""]",0.009767092411720512,0.06592787377911345,0.001314800901577761,0.1346153846153846,2.041858426473811,0.0006708772658689144,1.0793722347441355
3203,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '이불·이불솜', '이불', '차렵이불']""]",0.036626596543951916,0.054094665664913597,0.004883546205860256,0.13333333333333333,2.464814814814815,0.002902242711371497,1.0914292319250996
2925,"[""['데코·식물', '캔들·디퓨저', '캔들', '오브제캔들']""]","[""['데코·식물', '캔들·디퓨저', '캔들', '캔들']""]",0.008640120210368144,0.013711495116453793,0.0011269722013523666,0.13043478260869565,9.512805241215009,0.00100850323528233,1.1342317806160782
2929,"[""['데코·식물', '캔들·디퓨저', '캔들', '오브제캔들']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.008640120210368144,0.06480090157776108,0.0011269722013523666,0.13043478260869565,2.0128544423440453,0.0005670846219802761,1.0754789631855748
1169,"[""['데코·식물', '캔들·디퓨저', '캔들', '오브제캔들']""]","[""['가구', '의자', '인테리어의자']""]",0.008640120210368144,0.22689706987227648,0.0011269722013523666,0.13043478260869565,0.5748632306363375,-0.0008334457577244023,0.889068369646882
2931,"[""['데코·식물', '캔들·디퓨저', '캔들', '오브제캔들']""]","[""['패브릭', '이불·이불솜', '이불', '차렵이불']""]",0.008640120210368144,0.054094665664913597,0.0011269722013523666,0.13043478260869565,2.411231884057971,0.0006595877872678389,1.0877911344853495
1868,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.014462809917355372,0.1684823441021788,0.0018782870022539444,0.12987012987012986,0.7708233795190317,-0.0005584411149263276,0.9556247687183916
3046,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['패브릭', '커튼·부자재', '레이스·속커튼']""]",0.014462809917355372,0.05766341096919609,0.0018782870022539444,0.12987012987012986,2.252210330386226,0.0010443120502201166,1.0829838411249537
793,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['가구', '소파', '일반소파']""]",0.0640495867768595,0.16829451540195342,0.008264462809917356,0.12903225806451615,0.766705069124424,-0.0025147313583895776,0.9549211119459053
1850,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '카드·포스터']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.014650638617580767,0.1684823441021788,0.0018782870022539444,0.1282051282051282,0.7609410284995569,-0.0005900869346299675,0.953799664118089
2762,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '카드·포스터']""]","[""['조명', '단스탠드']""]",0.014650638617580767,0.15326821938392185,0.0018782870022539444,0.1282051282051282,0.8364756158873806,-0.00036719029149998223,0.9712511601184426
1856,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.029301277235161533,0.1684823441021788,0.003756574004507889,0.1282051282051282,0.7609410284995569,-0.001180173869259935,0.953799664118089
6090,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.02404207362885049,0.10443275732531931,0.003005259203606311,0.125,1.1969424460431655,0.0004944791627271091,1.023505420199635
3246,"[""['데코·식물', '홈갤러리', '패브릭포스터', '일러스트·드로잉']""]","[""['패브릭', '쿠션·방석', '쿠션']""]",0.009015777610818933,0.05709992486851991,0.0011269722013523666,0.125,2.1891447368421053,0.0006121719771433216,1.0776000858645487
3243,"[""['데코·식물', '홈갤러리', '패브릭포스터', '일러스트·드로잉']""]","[""['패브릭', '베개·베개커버', '베개커버']""]",0.009015777610818933,0.045078888054094664,0.0011269722013523666,0.125,2.7729166666666667,0.0007205509717136469,1.0913384136524633
3253,"[""['데코·식물', '홈갤러리', '패브릭포스터', '풍경·자연']""]","[""['패브릭', '베개·베개커버', '베개커버']""]",0.010518407212622089,0.045078888054094664,0.001314800901577761,0.125,2.7729166666666667,0.0008406428003325881,1.0913384136524633
2510,"[""['주방용품', '주방수납·정리', '음식물쓰레기통']""]","[""['가전', '주방가전', '가스레인지·인덕션', '인덕션']""]",0.009203606311044327,0.023478587528174305,0.0011269722013523666,0.12244897959183673,5.21534693877551,0.000910884525003655,1.1127802142120804
3595,"[""['주방용품', '주방수납·정리', '음식물쓰레기통']""]","[""['주방용품', '식기건조대', '식기건조대']""]",0.009203606311044327,0.009954921111945906,0.0011269722013523666,0.12244897959183673,12.300346553715825,0.0010353510265805129,1.128190903849178
2878,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['패브릭', '쿠션·방석', '쿠션']""]",0.029301277235161533,0.05709992486851991,0.0035687453042824945,0.12179487179487179,2.1330128205128203,0.001895644575603098,1.073667238835846
2921,"[""['데코·식물', '캔들·디퓨저', '디퓨져', '디퓨져']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.012584522915101428,0.06480090157776108,0.0015026296018031556,0.11940298507462686,1.8426130218472851,0.000687141170978589,1.062005755835424
1165,"[""['데코·식물', '캔들·디퓨저', '디퓨져', '디퓨져']""]","[""['가구', '의자', '인테리어의자']""]",0.012584522915101428,0.22689706987227648,0.0015026296018031556,0.11940298507462686,0.5262429573984383,-0.0013527617733738776,0.8779304460772454
2916,"[""['데코·식물', '캔들·디퓨저', '디퓨져', '디퓨져']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]",0.012584522915101428,0.0640495867768595,0.0015026296018031556,0.11940298507462686,1.8642272508425615,0.0006965961093069898,1.062858943829668
3221,"[""['데코·식물', '홈갤러리', '액자']""]","[""['조명', '천장등', '펜던트조명']""]",0.03850488354620586,0.14556724267468069,0.004507888805409466,0.11707317073170731,0.8042549173878836,-0.0010971609219214019,0.9677277085728755
2185,"[""['데코·식물', '시계', '벽시계']""]","[""['가전', '계절가전', '선풍기', '실링팬']""]",0.04695717505634861,0.04601803155522164,0.005447032306536439,0.11599999999999999,2.520751020408163,0.003286155543049322,1.0791651226750887
7744,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']"", ""['조명', '단스탠드']""]","[""['패브릭', '러그·카페트', '극세사·단모러그']""]",0.009767092411720512,0.057287753568745305,0.0011269722013523666,0.11538461538461538,2.014123581336696,0.0005674374181865597,1.0656747133570705
365,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '카드·포스터']""]","[""['가구', '서랍·수납장', '수납장']""]",0.014650638617580767,0.06592787377911345,0.0016904583020285499,0.11538461538461538,1.7501643655489807,0.00072457284846528,1.05590762094535
362,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '달력']""]","[""['가구', '서랍·수납장', '수납장']""]",0.01314800901577761,0.06592787377911345,0.0015026296018031556,0.1142857142857143,1.7334961334961336,0.0006358093229643236,1.0545975618622914
2006,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '달력']""]","[""['가구', '테이블·식탁·책상', '책상', '일반책상']""]",0.01314800901577761,0.043200601051840724,0.0015026296018031556,0.1142857142857143,2.645465838509317,0.000934627709686542,1.0802573859092122
794,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['가구', '소파', '일반소파']""]",0.043012772351615325,0.16829451540195342,0.004883546205860256,0.11353711790393015,0.674633499688085,-0.0023552674731493854,0.9382293397682399
3189,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '러그·카페트', '극세사·단모러그']""]",0.036626596543951916,0.057287753568745305,0.004132231404958678,0.11282051282051282,1.969365279529214,0.002033975968086902,1.0625947286363855
2949,"[""['데코·식물', '캔들·디퓨저', '캔들홀더·워머', '캔들홀더']""]","[""['조명', '무드등·장식조명', '무드등·수유등']""]",0.016716754320060104,0.028925619834710745,0.0018782870022539444,0.11235955056179776,3.8844301765650084,0.0013947445219216273,1.0939951877811487
1858,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.03343350864012021,0.1684823441021788,0.003756574004507889,0.11235955056179776,0.6668921373366905,-0.0018763819027400124,0.9367730553785582
809,"[""['데코·식물', '홈갤러리', '액자']""]","[""['가구', '소파', '일반소파']""]",0.03850488354620586,0.16829451540195342,0.004320060105184072,0.1121951219512195,0.6666594076655051,-0.002160100611833293,0.936811122761536
1170,"[""['데코·식물', '캔들·디퓨저', '캔들', '캔들']""]","[""['가구', '의자', '인테리어의자']""]",0.013711495116453793,0.22689706987227648,0.0015026296018031556,0.10958904109589042,0.48299011158486804,-0.0016084684636882385,0.8682540599895971
2936,"[""['데코·식물', '캔들·디퓨저', '캔들', '캔들']""]","[""['패브릭', '이불·이불솜', '이불', '차렵이불']""]",0.013711495116453793,0.054094665664913597,0.0015026296018031556,0.10958904109589042,2.025875190258752,0.0007609108577124921,1.062324452407097
2394,"[""['데코·식물', '캔들·디퓨저', '캔들', '캔들']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.013711495116453793,0.05879038317054846,0.0015026296018031556,0.10958904109589042,1.8640640728259443,0.0006965255500657331,1.0570508004392303
2839,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.02235161532682194,0.06480090157776108,0.002441773102930128,0.1092436974789916,1.6858360735598588,0.0009933682780327634,1.049893327474023
3146,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['조명', '천장등', '펜던트조명']""]",0.04132231404958678,0.14556724267468069,0.004507888805409466,0.10909090909090909,0.7494193548387097,-0.001507286511726099,0.9590571765896442
2966,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]",0.02066115702479339,0.0640495867768595,0.002253944402704733,0.10909090909090909,1.703225806451613,0.0009306058329349087,1.0505565862708721
3251,"[""['데코·식물', '홈갤러리', '패브릭포스터', '풍경·자연']""]","[""['조명', '장스탠드']""]",0.010518407212622089,0.0777610818933133,0.0011269722013523666,0.10714285714285714,1.3778467908902692,0.0003090494767044431,1.032907588279489
3257,"[""['데코·식물', '홈갤러리', '패브릭포스터', '풍경·자연']""]","[""['패브릭', '커튼·부자재', '가리개커튼']""]",0.010518407212622089,0.03888054094665665,0.0011269722013523666,0.10714285714285714,2.7556935817805384,0.0007180108390284049,1.0764537941397445
6139,"[""['데코·식물', '홈갤러리', '패브릭포스터', '풍경·자연']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.010518407212622089,0.10443275732531931,0.0011269722013523666,0.10714285714285714,1.025950668036999,2.8505933467715735e-05,1.0030353117956423
129,"[""['데코·식물', '홈갤러리', '패브릭포스터', '풍경·자연']""]","[""['가구', '거울', '전신거울']""]",0.010518407212622089,0.02836213373403456,0.0011269722013523666,0.10714285714285714,3.77767265846736,0.0008286477293189451,1.0882344102178814
3144,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['조명', '장스탠드']""]",0.04132231404958678,0.0777610818933133,0.004320060105184072,0.10454545454545454,1.3444444444444443,0.0011067922583529442,1.0299114821495994
3170,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['패브릭', '쿠션·방석', '쿠션']""]",0.04132231404958678,0.05709992486851991,0.004320060105184072,0.10454545454545454,1.8309210526315787,0.001960559077559282,1.0529848554767798
2393,"[""['데코·식물', '캔들·디퓨저', '디퓨져', '디퓨져']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.012584522915101428,0.05879038317054846,0.001314800901577761,0.1044776119402985,1.777120785847122,0.0005749519773804007,1.0510174054595542
2791,"[""['데코·식물', '시계', '벽시계']""]","[""['조명', '장스탠드']""]",0.04695717505634861,0.0777610818933133,0.004883546205860256,0.10400000000000001,1.3374299516908215,0.0012321054708248833,1.0292845068154985
3034,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]",0.014462809917355372,0.043012772351615325,0.0015026296018031556,0.1038961038961039,2.415470991890206,0.0008805440512632645,1.0679422685351538
807,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '소파', '일반소파']""]",0.036626596543951916,0.16829451540195342,0.003756574004507889,0.10256410256410256,0.6094322344322344,-0.002407481311679361,0.9267575399806804
3197,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '베개·베개커버', '베개커버']""]",0.036626596543951916,0.045078888054094664,0.003756574004507889,0.10256410256410256,2.275213675213675,0.00210548775910059,1.0640549533111516
388,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '서랍·수납장', '수납장']""]",0.036626596543951916,0.06592787377911345,0.003756574004507889,0.10256410256410256,1.5557016582657608,0.001341860370599714,1.0408232263604165
1363,"[""['데코·식물', '캔들·디퓨저', '캔들홀더·워머', '캔들홀더']""]","[""['가구', '진열장·책장', '진열장·장식장']""]",0.016716754320060104,0.030803906836964687,0.0016904583020285499,0.10112359550561799,3.2828172101945743,0.0011755169593369915,1.0782306536438768
782,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['가구', '소파', '일반소파']""]",0.03343350864012021,0.16829451540195342,0.0033809166040570998,0.10112359550561799,0.6008727929373997,-0.002245759530718953,0.9252723516153268
375,"[""['데코·식물', '캔들·디퓨저', '캔들홀더·워머', '캔들홀더']""]","[""['가구', '서랍·수납장', '수납장']""]",0.016716754320060104,0.06592787377911345,0.0016904583020285499,0.10112359550561799,1.533851915874388,0.0005883582332191779,1.0391552404207363
6085,"[""['데코·식물', '캔들·디퓨저', '캔들홀더·워머', '캔들홀더']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.016716754320060104,0.10443275732531931,0.0016904583020285499,0.10112359550561799,0.9683129900573924,-5.53184451452702e-05,0.9963185574755823
6120,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.04132231404958678,0.10443275732531931,0.004132231404958678,0.1,0.9575539568345324,-0.0001831717903024513,0.9950747140829785
2752,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '달력']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]",0.01314800901577761,0.0640495867768595,0.001314800901577761,0.1,1.5612903225806454,0.000472676357178782,1.0399449035812673
2758,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '달력']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.01314800901577761,0.06480090157776108,0.001314800901577761,0.1,1.5431884057971015,0.00046279806340284075,1.0391101093580433
2980,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['패브릭', '베개·베개커버', '베개커버']""]",0.02066115702479339,0.045078888054094664,0.002066115702479339,0.1,2.2183333333333337,0.001134733717890606,1.0610234577176725
1862,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.02066115702479339,0.1684823441021788,0.002066115702479339,0.1,0.5935340022296545,-0.0014149244649210497,0.9239085065531347
3231,"[""['데코·식물', '홈갤러리', '액자']""]","[""['패브릭', '이불·이불솜', '이불', '이불커버']""]",0.03850488354620586,0.06480090157776108,0.003756574004507889,0.09756097560975609,1.5055496641922939,0.0012614228355670508,1.0363017036570756
2862,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['조명', '천장등', '펜던트조명']""]",0.029301277235161533,0.14556724267468069,0.0028174305033809165,0.09615384615384615,0.660545905707196,-0.0014478756305879394,0.9453298591684384
1184,"[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]","[""['가구', '의자', '인테리어의자']""]",0.043012772351615325,0.22689706987227648,0.004132231404958678,0.09606986899563319,0.4234072703085688,-0.005627240608706107,0.8552684589335685
6067,"[""['데코·식물', '시계', '벽시계']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.04695717505634861,0.10443275732531931,0.004507888805409466,0.096,0.919251798561151,-0.00039597846193272553,0.9906717286224344
1589,"[""['데코·식물', '시계', '벽시계']""]","[""['가구', '테이블·식탁·책상', '거실·소파테이블']""]",0.04695717505634861,0.0608564988730278,0.004507888805409466,0.096,1.5774814814814815,0.0016502395345122183,1.0388755543439958
2880,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['데코·식물', '캔들·디퓨저', '캔들홀더·워머', '캔들홀더']""]",0.03343350864012021,0.016716754320060104,0.0031930879038317055,0.0955056179775281,5.713167529352356,0.0026341881538372094,1.0871081846647783
3028,"[""['데코·식물', '플라워·식물', '조화', '조화꽃']""]","[""['조명', '장스탠드']""]",0.015965439519158527,0.0777610818933133,0.0015026296018031556,0.09411764705882354,1.2103438476840014,0.0002611397518911291,1.0180559485593295
789,"[""['데코·식물', '플라워·식물', '조화', '조화꽃']""]","[""['가구', '소파', '일반소파']""]",0.015965439519158527,0.16829451540195342,0.0015026296018031556,0.09411764705882354,0.5592436974789917,-0.001184266305252825,0.9181164440368047
3000,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['조명', '장스탠드']""]",0.02404207362885049,0.0777610818933133,0.002253944402704733,0.09374999999999999,1.2056159420289854,0.00038440674636662227,1.0176429441177233
369,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['가구', '서랍·수납장', '수납장']""]",0.02235161532682194,0.06592787377911345,0.002066115702479339,0.09243697478991597,1.4020924609159904,0.0005925212284533243,1.0292091020396805
2974,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['조명', '장스탠드']""]",0.02066115702479339,0.0777610818933133,0.0018782870022539444,0.09090909090909091,1.1690821256038648,0.00027165307883838044,1.0144628099173554
1688,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']""]",0.014462809917355372,0.07344102178812922,0.001314800901577761,0.09090909090909091,1.237851662404092,0.0002526373633196938,1.019214876033058
380,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['가구', '서랍·수납장', '수납장']""]",0.014462809917355372,0.06592787377911345,0.001314800901577761,0.09090909090909091,1.378917378917379,0.0003612985948550459,1.0274793388429753
3036,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]",0.014462809917355372,0.036626596543951916,0.001314800901577761,0.09090909090909091,2.482051282051282,0.0007850773978429193,1.0597107438016529
3040,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['조명', '장스탠드']""]",0.014462809917355372,0.0777610818933133,0.001314800901577761,0.09090909090909091,1.1690821256038648,0.00019015715518686622,1.0144628099173554
6103,"[""['데코·식물', '플라워·식물', '화병·화분', '화병']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.0640495867768595,0.10443275732531931,0.005822689706987227,0.09090909090909091,0.8705035971223022,-0.0008661852456675213,0.9851239669421488
3048,"[""['데코·식물', '플라워·식물', '조화', '조화식물']""]","[""['패브릭', '쿠션·방석', '쿠션']""]",0.014462809917355372,0.05709992486851991,0.001314800901577761,0.09090909090909091,1.5921052631578947,0.0004889755419090847,1.037190082644628
784,"[""['데코·식물', '플라워·식물', '식물', '소형식물']""]","[""['가구', '소파', '일반소파']""]",0.02066115702479339,0.16829451540195342,0.0018782870022539444,0.09090909090909091,0.5401785714285714,-0.001598872406877325,0.9148760330578513
2945,"[""['데코·식물', '캔들·디퓨저', '캔들홀더·워머', '캔들홀더']""]","[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]",0.016716754320060104,0.036626596543951916,0.0015026296018031556,0.08988764044943821,2.4541630653990207,0.0008903517857979489,1.0585213939208429
2902,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['조명', '천장등', '펜던트조명']""]",0.03343350864012021,0.14556724267468069,0.003005259203606311,0.08988764044943821,0.6174990938745923,-0.001861564462076101,0.9388211778018941
2388,"[""['데코·식물', '인테리어소품', '모빌·가랜드']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.029301277235161533,0.05879038317054846,0.002629601803155522,0.08974358974358974,1.526501187843041,0.0009069684871139069,1.0340049311647497
1152,"[""['데코·식물', '데스크·디자인문구', '디자인문구', '카드·포스터']""]","[""['가구', '의자', '인테리어의자']""]",0.014650638617580767,0.22689706987227648,0.001314800901577761,0.08974358974358974,0.39552555612158263,-0.002009386072508934,0.8493243457741187
2385,"[""['데코·식물', '시계', '벽시계']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.04695717505634861,0.05879038317054846,0.004132231404958678,0.08800000000000001,1.4968434504792334,0.0013716010907894225,1.0320280886287847
627,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '선반', '스탠드선반']""]",0.036626596543951916,0.047145003756574,0.0031930879038317055,0.08717948717948718,1.8491776483808355,0.001466326872176572,1.0438580015026295
3002,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['조명', '천장등', '펜던트조명']""]",0.02404207362885049,0.14556724267468069,0.002066115702479339,0.0859375,0.5903629032258064,-0.0014336226638540814,0.9347640422020588
1687,"[""['데코·식물', '플라워·식물', '식물', '중대형식물']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']""]",0.02404207362885049,0.07344102178812922,0.002066115702479339,0.0859375,1.1701566496163682,0.0003004412492711231,1.0136713607787988
2390,"[""['데코·식물', '인테리어소품', '장식소품']""]","[""['가전', '음향가전', '스피커', '블루투스·인공지능스피커']""]",0.03343350864012021,0.05879038317054846,0.0028174305033809165,0.08426966292134831,1.4333919661126466,0.000851861719692407,1.0278239987462723
1679,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['가구', '테이블·식탁·책상', '사이드테이블']""]",0.02235161532682194,0.07344102178812922,0.0018782870022539444,0.08403361344537814,1.1442326291130263,0.00023676153403693126,1.0115643890569965
2831,"[""['데코·식물', '시계', '알람·탁상시계']""]","[""['조명', '데스크스탠드']""]",0.02235161532682194,0.02610818933132983,0.0018782870022539444,0.08403361344537814,3.218668762469016,0.0012947267974402236,1.0632396832070803
1515,"[""['데코·식물', '홈갤러리', '액자']""]","[""['가구', '침대', '침대프레임', '일반침대']""]",0.03850488354620586,0.040007513148009016,0.0031930879038317055,0.08292682926829267,2.0727814038703767,0.0016526032690943185,1.0468003181098837
3099,"[""['데코·식물', '홈갤러리', '액자']""]","[""['데코·식물', '플라워·식물', '화병·화분', '화분']""]",0.03850488354620586,0.043012772351615325,0.0031930879038317055,0.08292682926829267,1.9279582490148044,0.0015368861134332941,1.043523306744249
6095,"[""['데코·식물', '플라워·식물', '조화', '조화꽃']""]","[""['가구', '의자', '인테리어의자']"", ""['가구', '테이블·식탁·책상', '식탁', '식탁·입식테이블']""]",0.015965439519158527,0.10443275732531931,0.001314800901577761,0.08235294117647059,0.7885738468049089,-0.000352513969318584,0.9759386618890752
3030,"[""['데코·식물', '플라워·식물', '조화', '조화꽃']""]","[""['조명', '천장등', '펜던트조명']""]",0.015965439519158527,0.14556724267468069,0.001314800901577761,0.08235294117647059,0.5657381404174573,-0.0010092441073155255,0.931112620162207
2938,"[""['데코·식물', '캔들·디퓨저', '캔들', '캔들']""]","[""['패브릭', '커튼·부자재', '레이스·속커튼']""]",0.013711495116453793,0.05766341096919609,0.0011269722013523666,0.0821917808219178,1.4253714693677213,0.00033632062345016625,1.0267249402872938
2924,"[""['데코·식물', '캔들·디퓨저', '캔들', '캔들']""]","[""['데코·식물', '캔들·디퓨저', '캔들', '오브제캔들']""]",0.013711495116453793,0.008640120210368144,0.0011269722013523666,0.0821917808219178,9.512805241215009,0.00100850323528233,1.0801383764872108
2932,"[""['데코·식물', '캔들·디퓨저', '캔들', '캔들']""]","[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]",0.013711495116453793,0.04132231404958678,0.0011269722013523666,0.0821917808219178,1.9890410958904108,0.0005603814940608875,1.0445294190205996
2020,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['가구', '테이블·식탁·책상', '책상', '일반책상']""]",0.036626596543951916,0.043200601051840724,0.003005259203606311,0.08205128205128205,1.899308807134894,0.0014229682184243163,1.0423233675692238
3208,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '쿠션·방석', '쿠션']""]",0.036626596543951916,0.05709992486851991,0.003005259203606311,0.08205128205128205,1.4369770580296894,0.0009138832927570659,1.0271816460929533
3204,"[""['데코·식물', '홈갤러리', '그림·사진', '풍경·자연']""]","[""['패브릭', '커튼·부자재', '가리개커튼']""]",0.036626596543951916,0.03888054094665665,0.003005259203606311,0.08205128205128205,2.110343119038771,0.001581197316942516,1.047029578298335
625,"[""['데코·식물', '홈갤러리', '그림·사진', '일러스트·드로잉']""]","[""['가구', '선반', '스탠드선반']""]",0.04132231404958678,0.047145003756574,0.0033809166040570998,0.08181818181818182,1.7354581673306773,0.0014327759529590004,1.0377628671958103
